Pedigree,Individual,PITTagNum,DateSampled,LengthFork1,GenSex,Gender,FieldID1Type,FieldID1,BiosamplesID,Disposition1,FinClipStatus,Weight,RearType,ReturnLocation,UTMEast,UTMNorth,UTMZone,CWTNum,Marks,SnoutBag,CommentsGeneral,pCoastal,pRedband,lineage
OmyBSPR11C,OmyBSPR11C_0007,3D9.1C2D75A673,8/14/2011,138,M,U,GEN#,BOSS07,11-79821,NA,NA,34.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.881,0.119,coastal
OmyBSPR11C,OmyBSPR11C_0008,3D9.1C2D875BC4,8/14/2011,197,M,U,GEN#,BOSS08,11-79803,NA,NA,101.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.811,0.189,coastal
OmyBSPR11C,OmyBSPR11C_0009,3D9.1C2D876DCE,8/14/2011,187,M,U,GEN#,BOSS09,11-79826,NA,NA,89.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.643,0.357,introgressed
OmyBSPR11C,OmyBSPR11C_0010,3D9.1C2D764A07,8/15/2011,130,F,U,GEN#,BOSS10,11-79836,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,0.28,introgressed
OmyBSPR11C,OmyBSPR11C_0011,3D9.1C2D7E760D,8/15/2011,168,M,U,GEN#,BOSS11,11-79837,NA,SampleUsedUp,67.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.476,0.524,introgressed
OmyBSPR11C,OmyBSPR11C_0012,3D9.1C2D8A6B93,8/15/2011,157,M,U,GEN#,BOSS12,11-79838,NA,SampleUsedUp,55.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.797,0.203,coastal
OmyBSPR11C,OmyBSPR11C_0013,3D9.1C2D862817,8/14/2011,137,F,U,GEN#,BOSS13,11-79806,NA,NA,34.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.628,0.372,introgressed
OmyBSPR11C,OmyBSPR11C_0014,3D9.1C2D85FF8B,8/14/2011,160,M,U,GEN#,BOSS14,11-79822,NA,NA,61.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.433,0.567,introgressed
OmyBSPR11C,OmyBSPR11C_0015,3D9.1C2D84A754,8/14/2011,172,M,U,GEN#,BOSS15,11-79814,NA,NA,61.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,0.56,introgressed
OmyBSPR13C,OmyBSPR13C_0001,384.3B2397CB6D,7/31/2013,155,M,U,Envelope#,BIGS-21,NA,NA,NA,42.9,W,NA,308947,4954047,12,NA,NA,NA,NA,0.4,0.6,introgressed
OmyBSPR13C,OmyBSPR13C_0002,384.3B23977B81,7/31/2013,123,F,U,Envelope#,BIGS-22,NA,NA,NA,23,W,NA,308949,4954047,12,NA,NA,NA,NA,0.943,0.057,coastal
OmyBSPR13C,OmyBSPR13C_0003,384.3B23975194,7/31/2013,157,F,U,Envelope#,BIGS-23,NA,NA,NA,50,W,NA,308949,4954047,12,NA,NA,NA,NA,0.805,0.195,coastal
OmyBSPR13C,OmyBSPR13C_0004,384.3B23987D3E,7/31/2013,174,M,U,Envelope#,BIGS-24,NA,NA,NA,72.4,W,NA,308979,4953968,12,NA,NA,NA,NA,0.725,0.275,introgressed
OmyBSPR13C,OmyBSPR13C_0005,384.3B2397A123,7/31/2013,344,M,U,Envelope#,BIGS-25,NA,NA,NA,472.7,W,NA,308979,4953979,12,NA,NA,NA,NA,0.957,0.043,coastal
OmyBSPR13C,OmyBSPR13C_0006,384.3B23984E19,7/31/2013,165,F,U,Envelope#,BIGS-26,NA,NA,NA,43.3,W,NA,308978,4953889,12,NA,NA,NA,NA,0.276,0.724,introgressed
OmyBSPR13C,OmyBSPR13C_0007,384.3B2397F4E6,7/31/2013,226,M,U,Envelope#,BIGS-27,NA,NA,NA,98,W,NA,308982,4953890,12,NA,NA,NA,NA,0.755,0.245,coastal
OmyBSPR13C,OmyBSPR13C_0008,384.3B2398155C,7/31/2013,191,M,U,Envelope#,BIGS-28,NA,NA,NA,79.8,W,NA,308983,4953891,12,NA,NA,NA,NA,0.814,0.186,coastal
OmyBSPR13C,OmyBSPR13C_0009,384.3B23985B6C,7/31/2013,218,F,U,Envelope#,BIGS-29,NA,NA,NA,92.1,W,NA,308982,4953890,12,NA,NA,NA,NA,0.966,0.034,coastal
OmyBSPR13C,OmyBSPR13C_0010,384.3B23986E15,7/31/2013,146,M,U,Envelope#,BIGS-30,NA,NA,NA,26.3,W,NA,308983,4953890,12,NA,NA,NA,NA,0.833,0.167,coastal
OmyBSPR13C,OmyBSPR13C_0011,3D9.1C2D70FD49,8/1/2013,232,M,U,Envelope#,BIGS-31,NA,NA,NA,179.8,W,NA,310161,4952835,12,NA,NA,NA,NA,0.793,0.207,coastal
OmyBSPR13C,OmyBSPR13C_0012,3D9.1C2D70FF34,8/1/2013,229,F,U,Envelope#,BIGS-32,NA,NA,NA,157.7,W,NA,310161,4952835,12,NA,NA,NA,NA,0.683,0.317,introgressed
OmyBSPR13C,OmyBSPR13C_0013,3D9.1C2D70971F,8/1/2013,185,F,U,Envelope#,BIGS-33,NA,NA,NA,82,W,NA,310161,4952835,12,NA,NA,NA,NA,0.991,0.009,coastal
OmyBSPR13C,OmyBSPR13C_0014,3D9.1C2D70DFC6,8/1/2013,151,F,U,Envelope#,BIGS-34,NA,NA,NA,37.4,W,NA,310161,4952835,12,NA,NA,NA,NA,0.882,0.118,coastal
OmyBSPR13C,OmyBSPR13C_0015,3D9.1C2D6F4F2C,8/1/2013,144,M,U,Envelope#,BIGS-35,NA,NA,NA,34.4,W,NA,310161,4952835,12,NA,NA,NA,NA,0.726,0.274,introgressed
OmyBSPR13C,OmyBSPR13C_0016,3D9.1C2D6F6D72,8/1/2013,145,M,U,Envelope#,BIGS-36,NA,NA,NA,35.7,W,NA,310161,4952835,12,NA,NA,NA,NA,0.916,0.084,coastal
OmyBSPR13C,OmyBSPR13C_0017,3D9.1C2D70A0EA,8/1/2013,127,M,U,Envelope#,BIGS-37,NA,NA,NA,20.7,W,NA,310161,4952835,12,NA,NA,NA,NA,0.692,0.308,introgressed
OmyBSPR13C,OmyBSPR13C_0018,3D9.1C2D6FF50B,8/1/2013,115,M,U,Envelope#,BIGS-38,NA,NA,NA,19.4,W,NA,310161,4952835,12,NA,NA,NA,NA,0.816,0.184,coastal
OmyBSPR13C,OmyBSPR13C_0019,3D9.1C2D70B015,8/1/2013,170,M,U,Envelope#,BIGS-39,NA,NA,NA,52.3,W,NA,310161,4952835,12,NA,NA,NA,NA,0.705,0.295,introgressed
OmyBSPR13C,OmyBSPR13C_0020,3D9.1C2D6F788C,8/1/2013,221,M,U,Envelope#,BIGS-40,NA,NA,NA,148.5,W,NA,310161,4952835,12,NA,NA,NA,NA,0.648,0.352,introgressed
OmyBTMB13C,OmyBTMB13C_0001,384.3B2398B9C4,8/29/2013,204,M,U,Envelope#,BIGT-01,NA,NA,NA,103.9,W,NA,309903,4941374,12,NA,NA,NA,NA,0.014,0.986,redband
OmyBTMB13C,OmyBTMB13C_0002,384.3B239728D4,8/29/2013,223,M,U,Envelope#,BIGT-02,NA,NA,NA,115.3,W,NA,309903,4941374,12,NA,NA,NA,NA,0.118,0.882,redband
OmyBTMB13C,OmyBTMB13C_0003,384.3B2396F7AB,8/29/2013,156,F,U,Envelope#,BIGT-03,NA,NA,NA,40.7,W,NA,309900,4941378,12,NA,NA,NA,NA,0.013,0.987,redband
OmyBTMB13C,OmyBTMB13C_0004,3D9.1C2D708CAC,8/29/2013,97,M,U,Envelope#,BIGT-04,NA,NA,NA,10.5,W,NA,309899,4941379,12,NA,NA,NA,NA,0.003,0.997,redband
OmyBTMB13C,OmyBTMB13C_0005,384.3B2397062F,8/29/2013,189,F,U,Envelope#,BIGT-05,NA,NA,NA,77.8,W,NA,309899,4941379,12,NA,NA,NA,NA,0.066,0.934,redband
OmyBTMB13C,OmyBTMB13C_0006,384.3B23979D5E,8/29/2013,119,F,U,Envelope#,BIGT-06,NA,NA,NA,18.4,W,NA,309899,4941379,12,NA,NA,NA,NA,0.009,0.991,redband
OmyBTMB13C,OmyBTMB13C_0007,3D9.1C2D704CB7,8/29/2013,190,M,U,Envelope#,BIGT-07,NA,NA,NA,82.7,W,NA,309857,4941219,12,NA,NA,NA,NA,0.049,0.951,redband
OmyBTMB13C,OmyBTMB13C_0008,3D9.1C2D6F719D,8/29/2013,214,F,U,Envelope#,BIGT-08,NA,NA,NA,94.9,W,NA,309857,4941219,12,NA,NA,NA,NA,0.014,0.986,redband
OmyBTMB13C,OmyBTMB13C_0009,3D9.1C2D70B181,8/29/2013,210,M,U,Envelope#,BIGT-09,NA,NA,NA,104.7,W,NA,309857,4941219,12,NA,NA,NA,NA,0.061,0.939,redband
OmyBTMB13C,OmyBTMB13C_0010,384.3B23986279,8/29/2013,119,F,U,Envelope#,BIGT-10,NA,NA,NA,17.9,W,NA,309855,4941217,12,NA,NA,NA,NA,0.012,0.988,redband
OmyBTMB13C,OmyBTMB13C_0011,3D9.1C2D70F122,8/29/2013,180,F,U,Envelope#,BIGT-11,NA,NA,NA,61.8,W,NA,309859,4941215,12,NA,NA,NA,NA,0.019,0.981,redband
OmyBTMB13C,OmyBTMB13C_0012,3D9.1C2D6F3FDB,8/29/2013,200,M,U,Envelope#,BIGT-12,NA,NA,NA,82.8,W,NA,309859,4941215,12,NA,NA,NA,NA,0.037,0.963,redband
OmyBTMB13C,OmyBTMB13C_0013,384.3B23972941,8/29/2013,100,M,U,Envelope#,BIGT-13,NA,NA,NA,12.2,W,NA,309859,4941215,12,NA,NA,NA,NA,0.006,0.994,redband
OmyBTMB13C,OmyBTMB13C_0014,384.3B23984241,8/29/2013,192,F,U,Envelope#,BIGT-14,NA,NA,NA,80.1,W,NA,309859,4941215,12,NA,NA,NA,NA,0.047,0.953,redband
OmyBTMB13C,OmyBTMB13C_0015,384.3B23981BAA,8/29/2013,205,F,U,Envelope#,BIGT-15,NA,NA,NA,86.8,W,NA,309859,4941215,12,NA,NA,NA,NA,0.041,0.959,redband
OmyBTMB13C,OmyBTMB13C_0016,3D9.1C2D6FF5F9,8/29/2013,204,F,U,Envelope#,BIGT-16,NA,NA,NA,85.1,W,NA,309833,4940846,12,NA,NA,NA,NA,0.098,0.902,redband
OmyBTMB13C,OmyBTMB13C_0017,3D9.1C2D70B5A5,8/29/2013,117,F,U,Envelope#,BIGT-17,NA,NA,NA,18,W,NA,309835,4940843,12,NA,NA,NA,NA,0.011,0.989,redband
OmyBTMB13C,OmyBTMB13C_0018,384.3B23981BAE,8/29/2013,176,F,U,Envelope#,BIGT-18,NA,NA,NA,65.2,W,NA,309833,4940842,12,NA,NA,NA,NA,0.076,0.924,redband
OmyBTMB13C,OmyBTMB13C_0019,3D9.1C2D70CBF0,8/29/2013,100,F,U,Envelope#,BIGT-19,NA,NA,NA,12.5,W,NA,309832,4940842,12,NA,NA,NA,NA,0.032,0.968,redband
OmyBTMB13C,OmyBTMB13C_0020,384.3B23989DF3,8/29/2013,112,F,U,Envelope#,BIGT-20,NA,NA,NA,14.8,W,NA,309838,4940841,12,NA,NA,NA,NA,0.107,0.893,redband
OmyBTMB13C,OmyBTMB13C_0021,384.3B23982D0F,8/29/2013,222,F,U,Envelope#,BIGT-21,NA,NA,NA,112,W,NA,309778,4943008,12,NA,NA,NA,NA,0.088,0.912,redband
OmyBTMB13C,OmyBTMB13C_0022,384.3B2398C48C,8/29/2013,176,F,U,Envelope#,BIGT-22,NA,NA,NA,62,W,NA,309779,4942996,12,NA,NA,NA,NA,0.029,0.971,redband
OmyBTMB13C,OmyBTMB13C_0023,384.3B2397A86B,8/29/2013,181,M,U,Envelope#,BIGT-23,NA,NA,NA,76.5,W,NA,309776,4942999,12,NA,NA,NA,NA,0.053,0.947,redband
OmyBTMB13C,OmyBTMB13C_0024,384.3B2397C724,8/29/2013,185,F,U,Envelope#,BIGT-24,NA,NA,NA,72.5,W,NA,309775,4942998,12,NA,NA,NA,NA,0.008,0.992,redband
OmyBTMB13C,OmyBTMB13C_0025,384.3B2397BD90,8/29/2013,140,F,U,Envelope#,BIGT-25,NA,NA,NA,29.7,W,NA,309772,4943002,12,NA,NA,NA,NA,0.154,0.846,redband
OmyBTMB13C,OmyBTMB13C_0026,384.3B2397A0C8,8/29/2013,210,F,U,Envelope#,BIGT-26,NA,NA,NA,94.3,W,NA,309776,4942995,12,NA,NA,NA,NA,0.033,0.967,redband
OmyBTMB13C,OmyBTMB13C_0027,384.3B23984893,8/29/2013,209,M,U,Envelope#,BIGT-27,NA,NA,NA,98.2,W,NA,309777,4942995,12,NA,NA,NA,NA,0.007,0.993,redband
OmyBTMB13C,OmyBTMB13C_0028,384.3B23983EEB,8/29/2013,183,F,U,Envelope#,BIGT-28,NA,NA,NA,98.2,W,NA,309771,4943014,12,NA,NA,NA,NA,0.011,0.989,redband
OmyBTMB13C,OmyBTMB13C_0029,384.3B2398A86E,8/29/2013,125,F,U,Envelope#,BIGT-29,NA,NA,NA,21.9,W,NA,309774,4943008,12,NA,NA,NA,NA,0.067,0.933,redband
OmyBTMB13C,OmyBTMB13C_0030,384.3B23986E91,8/29/2013,152,M,U,Envelope#,BIGT-30,NA,NA,NA,42.7,W,NA,309768,4943002,12,NA,NA,NA,NA,0.005,0.995,redband
OmyBTMB13C,OmyBTMB13C_0031,384.3B2397B424,8/29/2013,109,M,U,Envelope#,BIGT-31,NA,NA,NA,16.2,W,NA,309773,4942998,12,NA,NA,NA,NA,0.017,0.983,redband
OmyBTMB13C,OmyBTMB13C_0032,384.3B2398B9F9,8/29/2013,105,M,U,Envelope#,BIGT-32,NA,NA,NA,12.4,W,NA,309768,4942995,12,NA,NA,NA,NA,0.109,0.891,redband
OmyBTMB13C,OmyBTMB13C_0033,384.3B23971392,8/29/2013,203,F,U,Envelope#,BIGT-33,NA,NA,NA,95.8,W,NA,309769,4942996,12,NA,NA,NA,NA,0.005,0.995,redband
OmyBTMB13C,OmyBTMB13C_0034,3D9.1C2DEB76CC,8/29/2013,119,M,U,Envelope#,BIGT-34,NA,NA,NA,16.8,W,NA,309769,4942996,12,NA,NA,NA,NA,0.008,0.992,redband
OmyBTMB13C,OmyBTMB13C_0035,384.3B23988362,8/29/2013,177,M,U,Envelope#,BIGT-35,NA,NA,NA,69.7,W,NA,309811,4942876,12,NA,NA,NA,NA,0.15,0.85,redband
OmyBTMB13C,OmyBTMB13C_0036,384.3B23975839,8/29/2013,100,M,U,Envelope#,BIGT-36,NA,NA,NA,11.4,W,NA,309824,4942891,12,NA,NA,NA,NA,0.037,0.963,redband
OmyBTMB13C,OmyBTMB13C_0037,384.3B23989DE4,8/29/2013,152,M,U,Envelope#,BIGT-37,NA,NA,NA,40.8,W,NA,309824,4942884,12,NA,NA,NA,NA,0.074,0.926,redband
OmyBTMB13C,OmyBTMB13C_0038,384.3B23979F0A,8/29/2013,179,M,U,Envelope#,BIGT-38,NA,NA,NA,65.8,W,NA,309816,4942873,12,NA,NA,NA,NA,0.096,0.904,redband
OmyBTMB13C,OmyBTMB13C_0039,3D9.1C2D9CA024,8/29/2013,190,M,U,Envelope#,BIGT-39,NA,NA,NA,67.3,W,NA,309809,4942855,12,NA,NA,NA,NA,0.091,0.909,redband
OmyBTMB13C,OmyBTMB13C_0040,384.3B23985A6B,8/29/2013,199,M,U,Envelope#,BIGT-40,NA,NA,NA,92,W,NA,309813,4942854,12,NA,NA,NA,NA,0.022,0.978,redband
OmyBTMB13C,OmyBTMB13C_0041,3D9.1BF20185BD,8/27/2013,122,M,U,Envelope#,BTC001,NA,NA,NA,21.2,W,NA,311652,4948223,12,NA,NA,NA,NA,0.212,0.788,redband
OmyBTMB13C,OmyBTMB13C_0042,3D9.1BF1957D96,8/27/2013,118,F,U,Envelope#,BTC002,NA,NA,NA,19.4,W,NA,311654,4948217,12,NA,NA,NA,NA,0.146,0.854,redband
OmyBTMB13C,OmyBTMB13C_0043,3D9.1BF201DE74,8/27/2013,185,F,U,Envelope#,BTC003,NA,NA,NA,75.6,W,NA,311652,4948219,12,NA,NA,NA,NA,0.012,0.988,redband
OmyBTMB13C,OmyBTMB13C_0044,3D9.1BF201EF3E,8/27/2013,183,F,U,Envelope#,BTC004,NA,NA,NA,73.3,W,NA,311650,4948208,12,NA,NA,NA,NA,0.115,0.885,redband
OmyBTMB13C,OmyBTMB13C_0045,3D9.1C2D57D67F,8/27/2013,108,M,U,Envelope#,BTC005,NA,NA,NA,20.4,W,NA,311614,4948089,12,NA,NA,NA,NA,0.246,0.754,redband
OmyBTMB13C,OmyBTMB13C_0046,3D9.1BF2019566,8/27/2013,200,F,U,Envelope#,BTC006,NA,NA,NA,97.7,W,NA,311588,4948073,12,NA,NA,NA,NA,0.023,0.977,redband
OmyBTMB13C,OmyBTMB13C_0047,3D9.1C2D5702D8,8/27/2013,144,F,U,Envelope#,BTC007,NA,NA,NA,34.2,W,NA,311610,4948087,12,NA,NA,NA,NA,0.051,0.949,redband
OmyBTMB13C,OmyBTMB13C_0048,3D9.1C2D57E51B,8/27/2013,166,F,U,Envelope#,BTC008,NA,NA,NA,54.2,W,NA,311618,4948096,12,NA,NA,NA,NA,0.303,0.697,introgressed
OmyBTMB13C,OmyBTMB13C_0049,3D9.1C2DEACF69,3/7/2013,205,M,U,DNA#,A1,NA,NA,NA,89,W,NA,NA,NA,NA,NA,AI,NA,NA,0.759,0.241,coastal
OmyBTMB13C,OmyBTMB13C_0050,384.3B239A2CA9,3/7/2013,78,M,U,DNA#,A2,NA,NA,SampleUsedUp,4.8,W,NA,NA,NA,NA,NA,AI,NA,NA,0.926,0.074,coastal
OmyBTMB13C,OmyBTMB13C_0051,384.3B239A270C,3/7/2013,248,F,U,DNA#,A3,NA,NA,NA,189.6,W,NA,NA,NA,NA,NA,AI,NA,NA,0.985,0.015,coastal
OmyBTMB13C,OmyBTMB13C_0052,384.3B239A38F1,3/7/2013,245,F,U,DNA#,A4,NA,NA,NA,169.8,W,NA,NA,NA,NA,NA,AI,NA,NA,0.859,0.141,coastal
OmyBTMB13C,OmyBTMB13C_0053,384.3B239A8D0D,3/7/2013,164,F,U,DNA#,A5,NA,NA,NA,45,W,NA,NA,NA,NA,NA,AI,NA,NA,0.701,0.299,introgressed
OmyBOHA13C,OmyBOHA13C_0001,3DD.00773A6192,6/20/2013,89,M,U,Envelope#,BOH-001,NA,NA,SampleUsedUp,8,W,NA,284568,4999814,12,NA,NA,NA,NA,0.052,0.948,redband
OmyBOHA13C,OmyBOHA13C_0002,3DD.0077399499,6/20/2013,70,M,U,Envelope#,BOH-002,NA,NA,SampleUsedUp,5,W,NA,284568,4999814,12,NA,NA,NA,NA,0.303,0.697,introgressed
OmyBOHA13C,OmyBOHA13C_0003,3DD.00773A3BCC,6/20/2013,74,F,U,Envelope#,BOH-003,NA,NA,SampleUsedUp,4,W,NA,284568,4999814,12,NA,NA,NA,NA,0.006,0.994,redband
OmyBOHA13C,OmyBOHA13C_0004,3DD.007739BCFA,6/20/2013,103,F,U,Envelope#,BOH-004,NA,NA,SampleUsedUp,13,W,NA,284568,4999814,12,NA,NA,NA,NA,0.021,0.979,redband
OmyBOHA13C,OmyBOHA13C_0005,3DD.00773A84B9,6/20/2013,150,M,U,Envelope#,BOH-005,NA,NA,NA,39,W,NA,284568,4999814,12,NA,NA,NA,NA,0.003,0.997,redband
OmyBOHA13C,OmyBOHA13C_0006,3DD.00773A1122,6/20/2013,114,M,U,Envelope#,BOH-006,NA,NA,SampleUsedUp,13,W,NA,284728,4999901,12,NA,NA,NA,NA,0.005,0.995,redband
OmyBOHA13C,OmyBOHA13C_0007,3DD.00773A3064,6/20/2013,121,M,U,Envelope#,BOH-007,NA,NA,SampleUsedUp,18,W,NA,284728,4999901,12,NA,NA,NA,NA,0.105,0.895,redband
OmyBOHA13C,OmyBOHA13C_0008,3DD.00773A06D7,6/20/2013,146,M,U,Envelope#,BOH-008,NA,NA,SampleUsedUp,34,W,NA,284728,4999901,12,NA,NA,NA,NA,0.012,0.988,redband
OmyBOHA13C,OmyBOHA13C_0009,3DD.00773A7EE8,6/20/2013,114,M,U,Envelope#,BOH-009,NA,NA,SampleUsedUp,17,W,NA,284876,4999986,12,NA,NA,NA,NA,0.029,0.971,redband
OmyBOHA13C,OmyBOHA13C_0010,3DD.00773A11EB,6/20/2013,135,F,U,Envelope#,BOH-010,NA,NA,NA,28,W,NA,284876,4999986,12,NA,NA,NA,NA,0.161,0.839,redband
OmyBOHA13C,OmyBOHA13C_0011,3DD.0077398542,6/21/2013,169,M,U,Envelope#,BOH-011,NA,NA,NA,66,W,NA,287284,5003281,12,NA,NA,NA,NA,0.105,0.895,redband
OmyBOHA13C,OmyBOHA13C_0012,3DD.00773A3D90,6/21/2013,91,M,U,Envelope#,BOH-012,NA,NA,NA,9,W,NA,287289,5003280,12,NA,NA,NA,NA,0.012,0.988,redband
OmyBOHA13C,OmyBOHA13C_0013,3DD.0077396BE6,6/21/2013,92,M,U,Envelope#,BOH-013,NA,NA,SampleUsedUp,10,W,NA,287286,5003278,12,NA,NA,NA,NA,0.034,0.966,redband
OmyBOHA13C,OmyBOHA13C_0014,3DD.00773A7E60,6/21/2013,75,M,U,Envelope#,BOH-014,NA,NA,NA,5,W,NA,287285,5003279,12,NA,NA,NA,NA,0.278,0.722,introgressed
OmyBOHA13C,OmyBOHA13C_0015,3DD.007739BCD6,6/21/2013,70,F,U,Envelope#,BOH-015,NA,NA,NA,4,W,NA,287284,5003277,12,NA,NA,NA,NA,0.023,0.977,redband
OmyBOHA13C,OmyBOHA13C_0016,3DD.00773A7A0E,6/21/2013,86,F,U,Envelope#,BOH-016,NA,NA,NA,7,W,NA,287283,5003276,12,NA,NA,NA,NA,0.189,0.811,redband
OmyBOHA13C,OmyBOHA13C_0017,3DD.00773A58EF,6/21/2013,64,F,U,Envelope#,BOH-017,NA,NA,SampleUsedUp,3,W,NA,287282,5003278,12,NA,NA,NA,NA,0.053,0.947,redband
OmyBOHA13C,OmyBOHA13C_0018,3DD.00773A7C7B,6/21/2013,65,F,U,Envelope#,BOH-018,NA,NA,NA,3,W,NA,287283,5003278,12,NA,NA,NA,NA,0.05,0.95,redband
OmyBOHA13C,OmyBOHA13C_0019,384.3B23B0D2CC,6/21/2013,76,M,U,Envelope#,BOH-019,NA,NA,SampleUsedUp,5,W,NA,287279,5003281,12,NA,NA,NA,NA,0.01,0.99,redband
OmyBOHA13C,OmyBOHA13C_0020,384.3B23B09EA2,6/21/2013,77,M,U,Envelope#,BOH-020,NA,NA,NA,5,W,NA,287282,5003275,12,NA,NA,NA,NA,0.225,0.775,redband
OmyBOHA13C,OmyBOHA13C_0021,384.3B239A7F6D,6/21/2013,82,U,U,Envelope#,BOH-021,NA,NA,SampleUsedUp,6.2,W,NA,287990,5003926,12,NA,NA,NA,NA,0.006,0.994,redband
OmyBOHA13C,OmyBOHA13C_0022,384.3B239A0E9B,6/21/2013,80,F,U,Envelope#,BOH-022,NA,NA,SampleUsedUp,5.9,W,NA,287988,5003926,12,NA,NA,NA,NA,0.036,0.964,redband
OmyBOHA13C,OmyBOHA13C_0023,384.3B2399ADFC,6/21/2013,79,F,U,Envelope#,BOH-023,NA,NA,NA,5.3,W,NA,287988,5003927,12,NA,NA,NA,NA,0.027,0.973,redband
OmyBOHA13C,OmyBOHA13C_0024,384.3B2399D3B4,6/21/2013,138,F,U,Envelope#,BOH-024,NA,NA,NA,32.5,W,NA,287980,5003926,12,NA,NA,NA,NA,0.265,0.735,introgressed
OmyBOHA13C,OmyBOHA13C_0025,384.3B239A1C7C,6/21/2013,80,F,U,Envelope#,BOH-025,NA,NA,NA,5.8,W,NA,287981,5003924,12,NA,NA,NA,NA,0.017,0.983,redband
OmyBOHA13C,OmyBOHA13C_0026,384.3B239A7FBE,6/21/2013,125,F,U,Envelope#,BOH-026,NA,NA,NA,25.7,W,NA,287984,5003926,12,NA,NA,NA,NA,0.017,0.983,redband
OmyBOHA13C,OmyBOHA13C_0027,384.3B239A15DA,6/21/2013,80,M,U,Envelope#,BOH-027,NA,NA,NA,5.9,W,NA,287988,5003927,12,NA,NA,NA,NA,0.007,0.993,redband
OmyBOHA13C,OmyBOHA13C_0028,384.3B239A793A,6/21/2013,78,M,U,Envelope#,BOH-028,NA,NA,NA,5.6,W,NA,287987,5003925,12,NA,NA,NA,NA,0.018,0.982,redband
OmyBOHA13C,OmyBOHA13C_0029,384.3B239A3AC4,6/21/2013,88,F,U,Envelope#,BOH-029,NA,NA,NA,9.2,W,NA,287986,5003924,12,NA,NA,NA,NA,0.206,0.794,redband
OmyBOHA13C,OmyBOHA13C_0030,384.3B239AA65B,6/21/2013,71,F,U,Envelope#,BOH-030,NA,NA,SampleUsedUp,4,W,NA,287988,5003934,12,NA,NA,NA,NA,0.029,0.971,redband
OmyBOHA13C,OmyBOHA13C_0031,384.3B239A632B,6/21/2013,120,F,U,Envelope#,BOH-031,NA,NA,NA,20.9,W,NA,287990,5003927,12,NA,NA,NA,NA,0.156,0.844,redband
OmyBOHA13C,OmyBOHA13C_0032,384.3B239AA077,6/21/2013,90,M,U,Envelope#,BOH-032,NA,NA,NA,10.4,W,NA,288318,5004162,12,NA,NA,NA,NA,0.241,0.759,redband
OmyBOHA13C,OmyBOHA13C_0033,384.3B239A97A9,6/21/2013,86,M,U,Envelope#,BOH-033,NA,NA,NA,6.3,W,NA,288317,5004160,12,NA,NA,NA,NA,0.013,0.987,redband
OmyBOHA13C,OmyBOHA13C_0034,384.3B239A6218,6/21/2013,76,F,U,Envelope#,BOH-034,NA,NA,NA,5.1,W,NA,288321,5004157,12,NA,NA,NA,NA,0.034,0.966,redband
OmyBOHA13C,OmyBOHA13C_0035,384.3B239A8885,6/21/2013,145,M,U,Envelope#,BOH-035,NA,NA,NA,39.6,W,NA,288317,5004158,12,NA,NA,NA,NA,0.188,0.812,redband
OmyBOHA13C,OmyBOHA13C_0036,384.3B239A5CC3,6/21/2013,154,F,U,Envelope#,BOH-036,NA,NA,NA,43.7,W,NA,288318,5004159,12,NA,NA,NA,NA,0.132,0.868,redband
OmyBOHA13C,OmyBOHA13C_0037,384.3B239A3A6C,6/21/2013,178,F,U,Envelope#,BOH-037,NA,NA,NA,51.7,W,NA,288316,5004161,12,NA,NA,NA,NA,0.122,0.878,redband
OmyBOHA13C,OmyBOHA13C_0038,384.3B239A51A3,6/21/2013,108,F,U,Envelope#,BOH-038,NA,NA,NA,14.3,W,NA,288317,5004160,12,NA,NA,NA,NA,0.2,0.8,redband
OmyBOHA13C,OmyBOHA13C_0039,384.3B2399D5E5,6/21/2013,91,F,U,Envelope#,BOH-039,NA,NA,NA,9.4,W,NA,288323,5004155,12,NA,NA,NA,NA,0.198,0.802,redband
OmyBOHA13C,OmyBOHA13C_0040,384.3B239A47B7,6/21/2013,76,F,U,Envelope#,BOH-040,NA,NA,NA,5.7,W,NA,288320,5004160,12,NA,NA,NA,NA,0.031,0.969,redband
OmyCNYL13C,OmyCNYL13C_0001,384.3B23975195,6/22/2013,80,M,U,Envelope#,CAN-01,NA,NA,NA,5.9,W,NA,315736,4952160,12,NA,NA,NA,NA,0.305,0.695,introgressed
OmyCNYL13C,OmyCNYL13C_0002,384.3B2397017E,6/22/2013,183,F,U,Envelope#,CAN-02,NA,NA,NA,65,W,NA,315736,4952160,12,NA,NA,NA,NA,0.197,0.803,redband
OmyCNYL13C,OmyCNYL13C_0003,384.3B2396F6AE,6/22/2013,104,M,U,Envelope#,CAN-03,NA,NA,NA,12.2,W,NA,315736,4952160,12,NA,NA,NA,NA,0.105,0.895,redband
